,MEDIO_PREDOMINANTE,LATITUD_ORIGEN,LATITUD_DESTINO,LONGITUD_ORIGEN,LONGITUD_DESTINO,DIFERENCIA_HORAS,tiempo_recorrido,distancia_km,velocidad km/h
7687,TAXI,4.65406467903,4.5963183334942,-74.0763891005,-74.089350970154,00:20:00,0.3333333333333333,6.587223799994765,19.761671399984298
7688,TPC-SITP,4.5965476900143,4.6543057651512,-74.089266753399,-74.062832609407,00:42:00,0.7,7.067012633206964,10.095732333152807
7689,TPC-SITP,4.6543057651512,4.5963183334942,-74.062832609407,-74.089350970154,01:26:00,1.4333333333333333,7.094120458474807,4.949386366377772
7690,TPC-SITP,4.6001495843604,4.6307802328667,-74.099343195484,-74.073719779636,00:30:00,0.5,4.439608809702252,8.879217619404503
7691,TPC-SITP,4.6307802328667,4.6001495843604,-74.073719779636,-74.099343195484,00:20:00,0.3333333333333333,4.439608809702252,13.318826429106755
7692,PEATON,4.59990986123,4.60290698297,-74.0994720045,-74.0967968967,00:10:00,0.16666666666666666,0.44656913612741755,2.6794148167645053
7693,MOTO,4.60290698297,4.6001495843604,-74.0967968967,-74.099343195484,01:30:00,1.5,0.4171910899842314,0.27812739332282094
7694,PEATON,4.6001495843604,4.5940563873744,-74.099343195484,-74.096574326655,00:43:00,0.7166666666666667,0.7446312723884835,1.0390203800769537
7695,PEATON,4.5940563873744,4.6001495843604,-74.096574326655,-74.099343195484,00:54:08,0.9022222222222223,0.7446312723884835,0.825330228016792
7696,AUTO,4.6026742110882,4.61503485964,-74.098314313436,-74.0869528866,00:20:00,0.3333333333333333,1.866170667821166,5.598512003463498
7697,AUTO,4.61503485964,4.6056504948456,-74.0869528866,-74.096850575922,00:20:00,0.3333333333333333,1.5157369857953324,4.547210957385998
7698,TPC-SITP,4.6056504948456,4.6399793309921,-74.096850575922,-74.062989319684,00:40:00,0.6666666666666666,5.359096013178804,8.038644019768206
7699,TPC-SITP,4.6399793309921,4.6056504948456,-74.062989319684,-74.096850575922,00:40:00,0.6666666666666666,5.359096013178804,8.038644019768206
7700,TPC-SITP,4.6056504948456,4.6314387826486,-74.096850575922,-74.143888934156,00:40:00,0.6666666666666666,5.956689366453012,8.935034049679519
7701,TPC-SITP,4.6314387826486,4.6056504948456,-74.143888934156,-74.096850575922,00:45:00,0.75,5.956689366453012,7.942252488604016
7702,PEATON,4.6056504948456,4.6188413615265,-74.096850575922,-74.08973888277,00:26:00,0.43333333333333335,1.6670021295906798,3.846927991363107
7703,PEATON,4.6188413615265,4.6056504948456,-74.08973888277,-74.096850575922,00:30:00,0.5,1.6670021295906798,3.3340042591813597
7704,TPC-SITP,4.5966451807598,4.6035773496698,-74.090582666295,-74.100826986589,00:05:00,0.08333333333333333,1.3739116949592598,16.48694033951112
7705,TPC-SITP,4.6035773496698,4.5966451807598,-74.100826986589,-74.090582666295,00:28:04,0.4677777777777778,1.3739116949592598,2.9371033858986553
7706,AUTO,4.5960866581661,4.6176371177861,-74.089282932566,-74.074656458757,00:15:00,0.25,2.8963989153139655,11.585595661255862
7707,AUTO,4.6176371177861,4.5967341973505,-74.074656458757,-74.090705020355,00:20:00,0.3333333333333333,2.930110881619942,8.790332644859827
7708,Transmilenio,4.59490341352,4.54391372393,-74.0902283817,-74.1150962225,00:21:00,0.35,6.311374409766924,18.032498313619783
7709,TPC-SITP,4.54391372393,4.59490341352,-74.1150962225,-74.0902283817,00:22:00,0.36666666666666664,6.311374409766924,17.21283929936434
7710,PEATON,4.59490341352,4.5965266215,-74.0902283817,-74.0956931822,00:40:00,0.6666666666666666,0.6327336111879956,0.9491004167819935
7711,PEATON,4.5965266215,4.5967341973505,-74.0956931822,-74.090705020355,00:10:00,0.16666666666666666,0.5539764564660722,3.3238587387964333
7712,MOTO,4.6798292033194,4.679633836,-74.03824982292,-74.038633777,00:25:00,0.4166666666666667,0.04782961026256134,0.11479106463014721
7713,MOTO,4.679633836,4.5967341973505,-74.038633777,-74.090705020355,00:20:00,0.3333333333333333,10.887739613508002,32.66321884052401
7714,TPC-SITP,4.5967341973505,4.6124307108902,-74.090705020355,-74.093557687963,00:20:00,0.3333333333333333,1.7757690031111677,5.327307009333503
7715,TPC-SITP,4.6124307108902,4.5967341973505,-74.093557687963,-74.090705020355,00:25:00,0.4166666666666667,1.7757690031111677,4.261845607466802
7716,TPC-SITP,4.6556954994599,4.5947507808823,-74.107785941153,-74.069063032378,00:28:00,0.4666666666666667,8.03043801366356,17.208081457850483
7717,TPC-SITP,4.5947507808823,4.6556954994599,-74.069063032378,-74.107785941153,01:32:00,1.5333333333333332,8.03043801366356,5.237242182824061
7718,AUTO,4.6556954994599,4.6760337907477,-74.107785941153,-74.052323588659,00:45:00,0.75,6.556872080670586,8.74249610756078
7719,AUTO,4.6760337907477,4.6556954994599,-74.052323588659,-74.107785941153,01:34:00,1.5666666666666667,6.556872080670586,4.185237498300374
7720,TPC-SITP,4.6556954994599,4.6754985047467,-74.107785941153,-74.051697577627,01:25:00,1.4166666666666667,6.601966973365426,4.660211981199124
7721,TAXI,4.6754985047467,4.6698447078467,-74.051697577627,-74.053356697669,01:04:00,1.0666666666666667,0.6557456785331878,0.6147615736248635
7722,Transmilenio,4.6698447078467,4.6556954994599,-74.053356697669,-74.107785941153,01:11:00,1.1833333333333333,6.241017237980456,5.274099074349681
7723,TPC-SITP,4.65768102683,4.5951061572652,-74.1096967114,-74.069295901798,00:29:00,0.48333333333333334,8.283572435080089,17.13842572775191
7724,TPC-SITP,4.5951061572652,4.6556954994599,-74.069295901798,-74.107785941153,01:32:00,1.5333333333333332,7.983191175056479,5.206429027210747
7725,TAXI,4.6501128344648,4.6628004823629,-74.111300924967,-74.058892984835,01:34:00,1.5666666666666667,5.983849551141988,3.8194784368991415
7726,TAXI,4.6628004823629,4.6501128344648,-74.058892984835,-74.111300924967,01:00:00,1.0,5.983849551141988,5.983849551141988
7727,TPC-SITP,4.6500834332164,4.6827750575636,-74.111139554359,-74.098565072956,02:00:00,2.0,3.8974803358867844,1.9487401679433922
7728,TPC-SITP,4.6827750575636,4.6501128344648,-74.098565072956,-74.111300924967,01:50:00,1.8333333333333335,3.9008742836237,2.1277496092492907
7729,TAXI,4.6501128344648,4.5966654295824,-74.111300924967,-74.089190304917,01:01:00,1.0166666666666666,6.435707551069177,6.3302041485926335
7730,TAXI,4.5966654295824,4.6501128344648,-74.089190304917,-74.111300924967,00:40:00,0.6666666666666666,6.435707551069177,9.653561326603766
7731,TAXI,4.6501128344648,4.5969539340867,-74.111300924967,-74.084195045239,00:40:00,0.6666666666666666,6.638070211625384,9.957105317438076
7732,TAXI,4.5969539340867,4.6501128344648,-74.084195045239,-74.111300924967,00:31:00,0.5166666666666667,6.638070211625384,12.847877828952354
7733,AUTO,4.6466381157832,4.6079559633283,-74.078040426326,-74.118331556021,00:20:00,0.3333333333333333,6.207123733915529,18.62137120174659
7734,AUTO,4.6079559633283,4.6466381157832,-74.118331556021,-74.078040426326,00:20:00,0.3333333333333333,6.207123733915529,18.62137120174659
7735,TPC-SITP,4.6466381157832,4.6459265260154,-74.078040426326,-74.103496649527,01:00:00,1.0,2.8255754988522286,2.8255754988522286
7736,TPC-SITP,4.6459265260154,4.6466381157832,-74.103496649527,-74.078040426326,01:00:00,1.0,2.8255754988522286,2.8255754988522286
7737,TAXI,4.6466381157832,4.5669458474595,-74.078040426326,-74.086766150878,00:30:00,0.5,8.923991986585603,17.847983973171207
7738,TPC-SITP,4.5669458474595,4.6466381157832,-74.086766150878,-74.078040426326,01:31:00,1.5166666666666666,8.923991986585603,5.883950760386113
7739,PEATON,4.6466381157832,4.6344958295174,-74.078040426326,-74.079329496917,00:16:00,0.26666666666666666,1.3592210840620402,5.097079065232651
7740,PEATON,4.6344958295174,4.6466381157832,-74.079329496917,-74.078040426326,00:16:00,0.26666666666666666,1.3592210840620402,5.097079065232651
7741,MOTO,4.5789632760607,4.6469157055578,-74.142895190777,-74.096984361458,00:29:00,0.48333333333333334,9.119859171103192,18.868674147110053
7742,MOTO,4.6469157055578,4.5789632760607,-74.096984361458,-74.142895190777,00:26:00,0.43333333333333335,9.119859171103192,21.04582885639198
7743,PEATON,4.5789632760607,4.57680532682,-74.142895190777,-74.1453923306,00:05:00,0.08333333333333333,0.366725604169611,4.400707250035332
7744,PEATON,4.57680532682,4.5789632760607,-74.1453923306,-74.142895190777,00:05:00,0.08333333333333333,0.366725604169611,4.400707250035332
7745,"BICICLETA, BICICLETA CON MOTOR",4.5276728682303,4.5671029632282,-74.080588207924,-74.132646674743,00:29:00,0.48333333333333334,7.255257202469029,15.010876970625578
7746,"BICICLETA, BICICLETA CON MOTOR",4.5671029632282,4.5276728682303,-74.132646674743,-74.080588207924,01:00:00,1.0,7.255257202469029,7.255257202469029
7747,PEATON,4.5276728682303,4.537659074455,-74.080588207924,-74.089859408075,00:18:00,0.3,1.5146942995837123,5.048980998612374
7748,PEATON,4.537659074455,4.5276728682303,-74.089859408075,-74.080588207924,00:18:00,0.3,1.5146942995837123,5.048980998612374
7749,PEATON,4.5276728682303,4.5342553009122,-74.080588207924,-74.084409730621,00:10:00,0.16666666666666666,0.8466245191097657,5.079747114658594
7750,PEATON,4.5342553009122,4.5276728682303,-74.084409730621,-74.080588207924,00:14:00,0.23333333333333334,0.8466245191097657,3.6283907961847097
7751,PEATON,4.5276728682303,4.5301193993688,-74.080588207924,-74.08622806839,00:15:00,0.25,0.6825556435836588,2.7302225743346353
7752,PEATON,4.5301193993688,4.5276728682303,-74.08622806839,-74.080588207924,00:14:00,0.23333333333333334,0.6825556435836588,2.925238472501395
7753,PEATON,4.5276728682303,4.512679614152,-74.080588207924,-74.106655899215,01:40:00,1.6666666666666665,3.3397774818794477,2.003866489127669
7754,PEATON,4.512679614152,4.5276728682303,-74.106655899215,-74.080588207924,01:40:00,1.6666666666666665,3.3397774818794477,2.003866489127669
7755,TPC-SITP,4.6466020525103,4.5825666129838,-74.078763298849,-74.103558016024,00:40:00,0.6666666666666666,7.640887492824654,11.461331239236982
7756,TPC-SITP,4.5825666129838,4.6466020525103,-74.103558016024,-74.078763298849,00:27:00,0.45,7.640887492824654,16.979749984054788
7757,TPC-SITP,4.6466020525103,4.602505618085,-74.078763298849,-74.07264255692,01:16:00,1.2666666666666666,4.9555562050991515,3.912281214551962
7758,TPC-SITP,4.602505618085,4.6466020525103,-74.07264255692,-74.078763298849,01:00:00,1.0,4.9555562050991515,4.9555562050991515
7759,AUTO,4.5788073934644,4.6479103542185,-74.142546463063,-74.078567692393,00:30:00,0.5,10.467610146237483,20.935220292474966
7760,AUTO,4.6479103542185,4.5788073934644,-74.078567692393,-74.142546463063,00:30:00,0.5,10.467610146237483,20.935220292474966
7761,TPC-SITP,4.5788312666536,4.6323351273025,-74.142400252764,-74.111036493066,00:43:00,0.7166666666666667,6.89823075113349,9.625438257395567
7762,TPC-SITP,4.6323351273025,4.5788073934644,-74.111036493066,-74.142546463063,01:30:00,1.5,6.908721661616508,4.605814441077672
7763,PEATON,4.5788073934644,4.57435297468,-74.142546463063,-74.1281887197,00:15:00,0.25,1.6685850241382287,6.674340096552915
7764,PEATON,4.57435297468,4.5788073934644,-74.1281887197,-74.142546463063,00:15:00,0.25,1.6685850241382287,6.674340096552915
7765,PEATON,4.5788073934644,4.5849828638166,-74.142546463063,-74.136789540694,00:14:00,0.23333333333333334,0.9384389727319283,4.021881311708264
7766,PEATON,4.5849828638166,4.5788073934644,-74.136789540694,-74.142546463063,00:11:00,0.18333333333333332,0.9384389727319283,5.118758033083246
7767,PEATON,4.5788073934644,4.5787555003156,-74.142546463063,-74.1275160756,00:20:00,0.3333333333333333,1.6678472540675475,5.003541762202643
7768,PEATON,4.5787555003156,4.5788073934644,-74.1275160756,-74.142546463063,00:20:00,0.3333333333333333,1.6678472540675475,5.003541762202643
7769,MOTO,4.632590958043,4.6141882909132,-74.204604490748,-74.195772619992,00:44:00,0.7333333333333333,2.2709021688138273,3.0966847756552194
7770,MOTO,4.6141882909132,4.6289704103908,-74.195772619992,-74.152764327142,01:00:00,1.0,5.047845745649064,5.047845745649064
7771,MOTO,4.6289704103908,4.632590958043,-74.152764327142,-74.204604490748,01:00:00,1.0,5.766092859571198,5.766092859571198
7772,PEATON,4.632590958043,4.6326813216785,-74.204604490748,-74.186601988253,00:24:00,0.4,1.9975101505593844,4.993775376398461
7773,PEATON,4.6326813216785,4.632590958043,-74.186601988253,-74.204604490748,00:40:24,0.6733333333333333,1.9975101505593844,2.966599233504036
7774,Transmilenio,4.632590958043,4.5866282782654,-74.204604490748,-74.081910060238,01:44:00,1.7333333333333334,14.543841092500706,8.390677553365792
7775,Transmilenio,4.5866282782654,4.632590958043,-74.081910060238,-74.204604490748,00:43:00,0.7166666666666667,14.543841092500706,20.293731756977728
7776,PEATON,4.632590958043,4.6483543763863,-74.204604490748,-74.165923943186,01:55:00,1.9166666666666665,4.636669250518543,2.4191317828792402
7777,PEATON,4.6483543763863,4.632590958043,-74.165923943186,-74.204604490748,01:56:00,1.9333333333333333,4.636669250518543,2.398277198544074
7782,PEATON,4.6379884369835,4.6239834093804,-74.202620061666,-74.188311267761,00:27:00,0.45,2.225133637551978,4.944741416782173
7783,PEATON,4.6239834093804,4.6379884369835,-74.188311267761,-74.202620061666,01:01:00,1.0166666666666666,2.225133637551978,2.1886560369363717
7784,TPC-SITP,4.6379884369835,4.6534907796599,-74.202620061666,-74.142606398302,01:01:00,1.0166666666666666,6.878738178581536,6.765971978932658
7785,TPC-SITP,4.6534907796599,4.6379884369835,-74.142606398302,-74.202620061666,01:50:01,1.8336111111111113,6.878738178581536,3.751470601862373
7786,PEATON,4.6394810572902,4.635599519429,-74.202763028343,-74.183476781743,00:26:00,0.43333333333333335,2.1830972416622334,5.037916711528231
7787,PEATON,4.635599519429,4.6379884369835,-74.183476781743,-74.202620061666,00:43:00,0.7166666666666667,2.1406312323513097,2.986927300955316
7788,Transmilenio,4.6007713892837,4.6904919217291,-74.161208986964,-74.061037445423,01:01:00,1.0166666666666666,14.942679952282132,14.697717985851279
7789,Transmilenio,4.6904919217291,4.6007713892837,-74.061037445423,-74.161208986964,02:00:00,2.0,14.942679952282132,7.471339976141066
7790,Transmilenio,4.6007713892837,4.759252085997,-74.161208986964,-74.042242228362,01:06:00,1.1,22.033131354178213,20.030119412889285
7791,TAXI,4.759252085997,4.6007713892837,-74.042242228362,-74.161208986964,00:29:00,0.48333333333333334,22.033131354178213,45.585789008644575
7792,PEATON,4.6007713892837,4.60374353777434,-74.161208986964,-74.1482484141502,00:49:00,0.8166666666666667,1.4756829062913246,1.8069586607648873
7793,PEATON,4.60374353777434,4.6007713892837,-74.1482484141502,-74.161208986964,00:27:00,0.45,1.4756829062913246,3.2792953473140547
7795,PEATON,4.6007713892837,4.6036060293828065,-74.161208986964,-74.14819033109814,00:34:00,0.5666666666666667,1.4786224168467372,2.60933367678836
7796,PEATON,4.6036060293828065,4.6007713892837,-74.14819033109814,-74.161208986964,00:52:00,0.8666666666666667,1.4786224168467372,1.706102788669312
7797,ESPECIAL,4.5991461384794,4.5935495988137,-74.161635719332,-74.144008542922,01:01:00,1.0166666666666666,2.05276319302362,2.019111337400282
7798,TPC-SITP,4.5935495988137,4.5991461384794,-74.144008542922,-74.161635719332,01:00:00,1.0,2.05276319302362,2.05276319302362
7799,PEATON,4.6324599617779,4.6314385227779,-74.204544925845,-74.207126205845,00:08:00,0.13333333333333333,0.3081542204491145,2.311156653368359
7800,PEATON,4.6314385227779,4.6324599617779,-74.207126205845,-74.204544925845,00:59:00,0.9833333333333333,0.3081542204491145,0.31337717333808257
7803,PEATON,4.632590958043,4.6360942184919,-74.204604490748,-74.204899175457,00:23:00,0.38333333333333336,0.39134995087570174,1.0209129153279175
7804,PEATON,4.6360942184919,4.6324599617779,-74.204899175457,-74.204544925845,00:39:00,0.65,0.406469045717478,0.6253369934115046
7805,"BICICLETA, BICICLETA CON MOTOR",4.6324599617779,4.6079957826462,-74.204544925845,-74.184942607815,01:00:00,1.0,3.4853067689417063,3.4853067689417063
7806,"BICICLETA, BICICLETA CON MOTOR",4.6079957826462,4.6324599617779,-74.184942607815,-74.204544925845,00:54:00,0.9,3.4853067689417063,3.872563076601896
7807,MOTO,4.600898519464,4.695079424366,-74.161624047857,-74.050017240713,00:53:00,0.8833333333333333,16.22531898226767,18.36828564030302
7808,MOTO,4.695079424366,4.600898519464,-74.050017240713,-74.161624047857,00:22:00,0.36666666666666664,16.22531898226767,44.2508699516391
7809,PEATON,4.600898519464,4.5922264741652,-74.161624047857,-74.15592277432,00:14:00,0.23333333333333334,1.1541872263674307,4.946516684431845
7810,TAXI,4.5922264741652,4.600898519464,-74.15592277432,-74.161624047857,01:00:00,1.0,1.1541872263674307,1.1541872263674307
7811,TAXI,4.5987922861081,4.5849471474363,-74.160848459398,-74.1071549521,01:00:00,1.0,6.154075888258271,6.154075888258271
7812,TAXI,4.5849471474363,4.5987922861081,-74.1071549521,-74.160848459398,02:15:00,2.25,6.154075888258271,2.735144839225898
7813,PEATON,4.60096540742,4.6040740224893,-74.1589021066,-74.148380517002,00:49:00,0.8166666666666667,1.217688817986985,1.4910475322289611
7814,PEATON,4.6040740224893,4.5987922861081,-74.148380517002,-74.160848459398,00:27:00,0.45,1.5032102413756825,3.340467203057072
7815,AUTO,4.5991639678316,4.597436660820738,-74.161014496533,-74.15261267228954,00:57:00,0.95,0.9519003053550982,1.0020003214264193
7816,AUTO,4.597436660820738,4.5991639678316,-74.15261267228954,-74.161014496533,00:27:00,0.45,0.9519003053550982,2.115334011900218
7817,TPC-SITP,4.5992850937666,4.6072841008163,-74.161763281103,-74.075834232239,00:51:00,0.85,9.576223051636406,11.266144766631067
7818,TPC-SITP,4.6072841008163,4.5992850937666,-74.075834232239,-74.161763281103,01:00:00,1.0,9.576223051636406,9.576223051636406
7819,TAXI,4.5992850937666,4.5526550353587,-74.161763281103,-74.14504950325,00:55:00,0.9166666666666666,5.512215658340606,6.013326172735207
7820,TPC-SITP,4.5526550353587,4.5992850937666,-74.14504950325,-74.161763281103,01:01:00,1.0166666666666666,5.512215658340606,5.421851467220269
7821,PEATON,4.5992850937666,4.5996664016922,-74.161763281103,-74.165202215991,00:05:00,0.08333333333333333,0.38394173091644807,4.6073007709973774
7822,PEATON,4.5996664016922,4.5992850937666,-74.165202215991,-74.161763281103,00:05:00,0.08333333333333333,0.38394173091644807,4.6073007709973774
7823,TAXI,4.5983394789607,4.6744620627494,-74.160972631936,-74.087912308746,00:35:00,0.5833333333333334,11.726972995760518,20.1033822784466
7824,TAXI,4.6744620627494,4.5983394789607,-74.087912308746,-74.160972631936,01:00:00,1.0,11.726972995760518,11.726972995760518
7825,TAXI,4.5983394789607,4.599503739402,-74.160972631936,-74.146196528297,00:05:00,0.08333333333333333,1.6446890818097404,19.736268981716886
7826,TAXI,4.599503739402,4.5983394789607,-74.146196528297,-74.160972631936,00:05:00,0.08333333333333333,1.6446890818097404,19.736268981716886
7827,"BICICLETA, BICICLETA CON MOTOR",4.6007684926217,4.6040541300526,-74.161543281127,-74.165714937659,00:10:00,0.16666666666666666,0.5899528981455641,3.5397173888733846
7828,"BICICLETA, BICICLETA CON MOTOR",4.6040541300526,4.6007748580617,-74.165714937659,-74.161122822838,00:30:00,0.5,0.6268132414023899,1.2536264828047798
7829,TPC-SITP,4.6007748580617,4.590635277747,-74.161122822838,-74.141808377291,00:30:00,0.5,2.422229133143919,4.844458266287838
7830,TPC-SITP,4.590635277747,4.6007748580617,-74.141808377291,-74.161122822838,00:09:00,0.15,2.422229133143919,16.14819422095946
7831,PEATON,4.5987808267971,4.5880222305597,-74.160538649175,-74.166496637216,00:25:00,0.4166666666666667,1.3679971121745873,3.2831930692190094
7832,PEATON,4.5880222305597,4.5987808267971,-74.166496637216,-74.160538649175,00:16:00,0.26666666666666666,1.3679971121745873,5.129989170654702
7833,PEATON,4.5987808267971,4.5983888828894,-74.160538649175,-74.155997873348,00:10:00,0.16666666666666666,0.5057358765753369,3.0344152594520217
7834,PEATON,4.5983888828894,4.5987808267971,-74.155997873348,-74.160538649175,00:20:10,0.3361111111111111,0.5057358765753369,1.5046687236952174
7835,MOTO,4.5987808267971,4.6088665439291,-74.160538649175,-74.085834831347,00:31:00,0.5166666666666667,8.364859865273113,16.190051352141506
7836,MOTO,4.6088665439291,4.5987808267971,-74.085834831347,-74.160538649175,00:18:54,0.315,8.364859865273113,26.555110683406706
7837,TAXI,4.5984543673996,4.5679755353744,-74.160977183404,-74.149460607039,00:55:00,0.9166666666666666,3.6255760518935913,3.955173874793009
7838,TPC-SITP,4.5679755353744,4.5984543673996,-74.149460607039,-74.160977183404,01:01:00,1.0166666666666666,3.6255760518935913,3.5661403789117294
7839,PEATON,4.5984543673996,4.6021669547552,-74.160977183404,-74.159445328006,00:10:00,0.16666666666666666,0.4468729770395014,2.6812378622370088
7840,PEATON,4.6021669547552,4.5984543673996,-74.159445328006,-74.160977183404,00:27:59,0.4663888888888889,0.4468729770395014,0.9581552813235289
7841,PEATON,4.5984543673996,4.6021669547552,-74.160977183404,-74.159445328006,00:52:00,0.8666666666666667,0.4468729770395014,0.5156226658148093
7842,PEATON,4.6021669547552,4.5984543673996,-74.159445328006,-74.160977183404,00:25:09,0.4191666666666667,0.4468729770395014,1.0660985535733631
7843,PEATON,4.6376909131358,4.6257399558909,-74.138588680356,-74.136667890968,00:16:00,0.26666666666666666,1.3473389410929184,5.052521029098444
7844,PEATON,4.6257399558909,4.6376909131358,-74.136667890968,-74.138588680356,00:16:00,0.26666666666666666,1.3473389410929184,5.052521029098444
7845,ALIMENTADOR,4.6376909131358,4.6372530156213,-74.138588680356,-74.139291130612,01:30:00,1.5,0.09192906067657207,0.061286040451048046
7846,ALIMENTADOR,4.6372530156213,4.6376909131358,-74.139291130612,-74.138588680356,01:30:00,1.5,0.09192906067657207,0.061286040451048046
7847,"BICICLETA, BICICLETA CON MOTOR",4.7563008148049,4.7526694162907,-74.08160254789,-74.08095990946,00:43:00,0.7166666666666667,0.41048428160215367,0.572768765026261
7848,"BICICLETA, BICICLETA CON MOTOR",4.7526694162907,4.7563008148049,-74.08095990946,-74.08160254789,00:29:55,0.4986111111111111,0.41048428160215367,0.8232553837146257
7849,TPC-SITP,4.6495124354196,4.6693566638329,-74.134283765854,-74.063582310695,00:29:00,0.48333333333333334,8.149557873588094,16.861154221216747
7850,TPC-SITP,4.6693566638329,4.6495124354196,-74.063582310695,-74.134283765854,00:29:00,0.48333333333333334,8.149557873588094,16.861154221216747
7851,TPC-SITP,4.6495124354196,4.657237859142,-74.134283765854,-74.058665728129,01:40:00,1.6666666666666665,8.433984888529611,5.060390933117767
7852,TPC-SITP,4.657237859142,4.6495124354196,-74.058665728129,-74.134283765854,01:30:00,1.5,8.433984888529611,5.622656592353074
7853,Transmilenio,4.6338185326436,4.7513902132236,-74.075319732488,-74.044042790748,01:45:00,1.75,13.540238010921048,7.737278863383456
7854,Transmilenio,4.7513902132236,4.6338185326436,-74.044042790748,-74.075319732488,01:10:00,1.1666666666666667,13.540238010921048,11.605918295075183
7855,Transmilenio,4.6338185326436,4.7513902132236,-74.075319732488,-74.044042790748,01:45:00,1.75,13.540238010921048,7.737278863383456
7856,Transmilenio,4.7513902132236,4.6338185326436,-74.044042790748,-74.075319732488,01:10:00,1.1666666666666667,13.540238010921048,11.605918295075183
7857,TPC-SITP,4.5845657634616,4.5991386560825,-74.107128049191,-74.135635171885,01:20:00,1.3333333333333333,3.5549446038717925,2.6662084529038443
7858,TPC-SITP,4.5991386560825,4.5845657634616,-74.135635171885,-74.107128049191,01:00:00,1.0,3.5549446038717925,3.5549446038717925
7859,TPC-SITP,4.5845657634616,4.6092238037727,-74.107128049191,-74.091551748297,01:00:00,1.0,3.243743419927658,3.243743419927658
7860,TPC-SITP,4.6092238037727,4.5845657634616,-74.091551748297,-74.107128049191,01:00:00,1.0,3.243743419927658,3.243743419927658
7861,ESPECIAL,4.5845657634616,4.56750827804,-74.107128049191,-74.1045857846,00:30:00,0.5,1.9196739573825388,3.8393479147650775
7862,ESPECIAL,4.56750827804,4.5845657634616,-74.1045857846,-74.107128049191,00:40:00,0.6666666666666666,1.9196739573825388,2.8795109360738085
7863,Transmilenio,4.5848258601971,4.5765656976429,-74.108714787129,-74.120320880155,01:15:00,1.25,1.5824332727473496,1.2659466181978796
7864,Transmilenio,4.5765656976429,4.5848258601971,-74.120320880155,-74.108714787129,01:00:00,1.0,1.5824332727473496,1.5824332727473496
7865,"BICICLETA, BICICLETA CON MOTOR",4.5848258601971,4.5801088613095,-74.108714787129,-74.116240950807,00:15:00,0.25,0.9864933293254508,3.945973317301803
7866,"BICICLETA, BICICLETA CON MOTOR",4.5801088613095,4.5848258601971,-74.116240950807,-74.108714787129,00:20:00,0.3333333333333333,0.9864933293254508,2.9594799879763523
7867,AUTO,4.5845672667066,4.5521525407452,-74.108707303328,-74.093386840238,01:00:00,1.0,3.9888202272187483,3.9888202272187483
7868,AUTO,4.5521525407452,4.5845672667066,-74.093386840238,-74.108707303328,00:36:00,0.6,3.9888202272187483,6.648033712031247
7869,"BICICLETA, BICICLETA CON MOTOR",4.5860146085681,4.5801088613095,-74.108551089002,-74.116240950807,00:15:00,0.25,1.0771822235085802,4.308728894034321
7870,"BICICLETA, BICICLETA CON MOTOR",4.5801088613095,4.5845672667066,-74.116240950807,-74.108707303328,00:20:00,0.3333333333333333,0.9721905320198582,2.916571596059575
7871,PEATON,4.5845672667066,4.5809135572313,-74.108707303328,-74.124390390815,00:21:00,0.35,1.787152239129817,5.1061492546566205
7872,PEATON,4.5809135572313,4.5845672667066,-74.124390390815,-74.108707303328,00:21:00,0.35,1.787152239129817,5.1061492546566205
7873,ESPECIAL,4.5845672667066,4.56750827804,-74.108707303328,-74.1045857846,00:30:00,0.5,1.953295982230239,3.906591964460478
7874,ESPECIAL,4.56750827804,4.5845672667066,-74.1045857846,-74.108707303328,00:40:00,0.6666666666666666,1.953295982230239,2.9299439733453587
7875,Transmilenio,4.5844669458021,4.6912681545675,-74.107994149344,-74.056814675158,01:00:00,1.0,13.17561334715351,13.17561334715351
7876,Transmilenio,4.6912681545675,4.5984543673996,-74.056814675158,-74.160977183404,01:00:00,1.0,15.502262918546364,15.502262918546364
7877,TPC-SITP,4.6449465539714,4.6397331475304,-74.139851604417,-74.115676952961,00:30:00,0.5,2.7443509648941498,5.4887019297882995
7878,TAXI,4.6397331475304,4.6449465539714,-74.115676952961,-74.139851604417,00:20:00,0.3333333333333333,2.7443509648941498,8.23305289468245
7879,TPC-SITP,4.6449465539714,4.64209594024,-74.139851604417,-74.113490360414,01:07:00,1.1166666666666667,2.9420554587119283,2.6346765301897865
7880,TPC-SITP,4.64209594024,4.6449465539714,-74.113490360414,-74.139851604417,00:26:21,0.4391666666666667,2.9420554587119283,6.699177515093575
7881,TPC-SITP,4.6449465539714,4.6939797548423,-74.139851604417,-74.056376547512,00:45:00,0.75,10.750364957748944,14.33381994366526
7882,TPC-SITP,4.6939797548423,4.6449465539714,-74.056376547512,-74.139851604417,00:45:00,0.75,10.750364957748944,14.33381994366526
7883,PEATON,4.6449465539714,4.63741685403,-74.139851604417,-74.1394708413,00:10:00,0.16666666666666666,0.8392674240753112,5.035604544451868
7884,PEATON,4.63741685403,4.6449465539714,-74.1394708413,-74.139851604417,00:10:00,0.16666666666666666,0.8392674240753112,5.035604544451868
7885,TPC-SITP,4.6864999970029,4.6862550436,-74.126618375906,-74.1273398993,02:00:00,2.0,0.0845679871920873,0.04228399359604365
7886,TPC-SITP,4.6862550436,4.6225425022,-74.1273398993,-74.1388341998,00:50:00,0.8333333333333334,7.206204646179545,8.647445575415453
